record_id,dataset,site,split,video_key,frame_index,target_name,central_region,central_instrument_fraction,positive_threshold,label
site1/train/video1frame174,EndoVis 2017,site1,train,site1/video1,174,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1258300841,>=0.05,yes
site1/train/video1frame175,EndoVis 2017,site1,train,site1/video1,175,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1465576142,>=0.05,yes
site1/train/video1frame176,EndoVis 2017,site1,train,site1/video1,176,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0000366211,>=0.05,no
site1/train/video1frame177,EndoVis 2017,site1,train,site1/video1,177,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0124603268,>=0.05,no
site1/train/video1frame178,EndoVis 2017,site1,train,site1/video1,178,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0762878433,>=0.05,yes
site1/train/video1frame179,EndoVis 2017,site1,train,site1/video1,179,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0726745576,>=0.05,yes
site1/train/video1frame180,EndoVis 2017,site1,train,site1/video1,180,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1392944306,>=0.05,yes
site1/train/video1frame181,EndoVis 2017,site1,train,site1/video1,181,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0149017330,>=0.05,no
site1/train/video1frame182,EndoVis 2017,site1,train,site1/video1,182,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1476959288,>=0.05,yes
site1/train/video1frame183,EndoVis 2017,site1,train,site1/video1,183,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1807495058,>=0.05,yes
site1/train/video1frame184,EndoVis 2017,site1,train,site1/video1,184,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1774444580,>=0.05,yes
site1/train/video1frame185,EndoVis 2017,site1,train,site1/video1,185,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1819152832,>=0.05,yes
site1/train/video1frame186,EndoVis 2017,site1,train,site1/video1,186,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1653381288,>=0.05,yes
site1/train/video1frame187,EndoVis 2017,site1,train,site1/video1,187,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1604949981,>=0.05,yes
site1/train/video1frame188,EndoVis 2017,site1,train,site1/video1,188,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1460205019,>=0.05,yes
site1/train/video1frame189,EndoVis 2017,site1,train,site1/video1,189,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1711029112,>=0.05,yes
site1/train/video1frame190,EndoVis 2017,site1,train,site1/video1,190,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.2039215118,>=0.05,yes
site1/train/video1frame191,EndoVis 2017,site1,train,site1/video1,191,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1885131896,>=0.05,yes
site1/train/video1frame192,EndoVis 2017,site1,train,site1/video1,192,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1330718994,>=0.05,yes
site1/train/video1frame193,EndoVis 2017,site1,train,site1/video1,193,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1171722412,>=0.05,yes
site1/train/video1frame194,EndoVis 2017,site1,train,site1/video1,194,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1217010468,>=0.05,yes
site1/train/video1frame195,EndoVis 2017,site1,train,site1/video1,195,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1227661148,>=0.05,yes
site1/train/video1frame196,EndoVis 2017,site1,train,site1/video1,196,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1128631607,>=0.05,yes
site1/train/video1frame197,EndoVis 2017,site1,train,site1/video1,197,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0477355942,>=0.05,no
site1/train/video1frame198,EndoVis 2017,site1,train,site1/video1,198,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0293945316,>=0.05,no
site1/train/video1frame199,EndoVis 2017,site1,train,site1/video1,199,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0608795173,>=0.05,yes
site1/train/video1frame200,EndoVis 2017,site1,train,site1/video1,200,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0811340362,>=0.05,yes
site1/train/video1frame201,EndoVis 2017,site1,train,site1/video1,201,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0938720703,>=0.05,yes
site1/train/video1frame202,EndoVis 2017,site1,train,site1/video1,202,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0637420639,>=0.05,yes
site1/train/video1frame203,EndoVis 2017,site1,train,site1/video1,203,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0442626961,>=0.05,no
site1/train/video1frame204,EndoVis 2017,site1,train,site1/video1,204,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0546264648,>=0.05,yes
site1/train/video1frame205,EndoVis 2017,site1,train,site1/video1,205,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0419921875,>=0.05,no
site1/train/video1frame206,EndoVis 2017,site1,train,site1/video1,206,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0340148918,>=0.05,no
site1/train/video1frame207,EndoVis 2017,site1,train,site1/video1,207,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0183319096,>=0.05,no
site1/train/video1frame208,EndoVis 2017,site1,train,site1/video1,208,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0163543709,>=0.05,no
site1/train/video1frame209,EndoVis 2017,site1,train,site1/video1,209,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0188720711,>=0.05,no
site1/train/video1frame210,EndoVis 2017,site1,train,site1/video1,210,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0696350113,>=0.05,yes
site1/train/video1frame211,EndoVis 2017,site1,train,site1/video1,211,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0919097885,>=0.05,yes
site1/train/video1frame212,EndoVis 2017,site1,train,site1/video1,212,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1237579361,>=0.05,yes
site1/train/video1frame213,EndoVis 2017,site1,train,site1/video1,213,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1359283477,>=0.05,yes
site1/train/video1frame214,EndoVis 2017,site1,train,site1/video1,214,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1893768311,>=0.05,yes
site1/train/video1frame215,EndoVis 2017,site1,train,site1/video1,215,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1942199767,>=0.05,yes
site1/train/video1frame216,EndoVis 2017,site1,train,site1/video1,216,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0185363777,>=0.05,no
site1/train/video1frame217,EndoVis 2017,site1,train,site1/video1,217,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0179351810,>=0.05,no
site1/train/video1frame218,EndoVis 2017,site1,train,site1/video1,218,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0388031006,>=0.05,no
site1/train/video1frame219,EndoVis 2017,site1,train,site1/video1,219,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0274169929,>=0.05,no
site1/train/video1frame220,EndoVis 2017,site1,train,site1/video1,220,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0391326919,>=0.05,no
site1/train/video1frame221,EndoVis 2017,site1,train,site1/video1,221,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0359069817,>=0.05,no
site1/train/video1frame222,EndoVis 2017,site1,train,site1/video1,222,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0315490738,>=0.05,no
site1/train/video1frame223,EndoVis 2017,site1,train,site1/video1,223,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0233886726,>=0.05,no
site1/train/video1frame224,EndoVis 2017,site1,train,site1/video1,224,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0681426972,>=0.05,yes
site1/train/video2frame000,EndoVis 2017,site1,train,site1/video2,0,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0593841560,>=0.05,yes
site1/train/video2frame001,EndoVis 2017,site1,train,site1/video2,1,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0547668450,>=0.05,yes
site1/train/video2frame002,EndoVis 2017,site1,train,site1/video2,2,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0525054932,>=0.05,yes
site1/train/video2frame003,EndoVis 2017,site1,train,site1/video2,3,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0486999527,>=0.05,no
site1/train/video2frame004,EndoVis 2017,site1,train,site1/video2,4,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0475433357,>=0.05,no
site1/train/video2frame005,EndoVis 2017,site1,train,site1/video2,5,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0469482429,>=0.05,no
site1/train/video2frame006,EndoVis 2017,site1,train,site1/video2,6,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0245330818,>=0.05,no
site1/train/video2frame007,EndoVis 2017,site1,train,site1/video2,7,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0074554444,>=0.05,no
site1/train/video2frame008,EndoVis 2017,site1,train,site1/video2,8,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0437866226,>=0.05,no
site1/train/video2frame009,EndoVis 2017,site1,train,site1/video2,9,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0714141876,>=0.05,yes
site1/train/video2frame010,EndoVis 2017,site1,train,site1/video2,10,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0758178681,>=0.05,yes
site1/train/video2frame011,EndoVis 2017,site1,train,site1/video2,11,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0491912849,>=0.05,no
site1/train/video2frame012,EndoVis 2017,site1,train,site1/video2,12,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0339019783,>=0.05,no
site1/train/video2frame013,EndoVis 2017,site1,train,site1/video2,13,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0613525398,>=0.05,yes
site1/train/video2frame014,EndoVis 2017,site1,train,site1/video2,14,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0204803459,>=0.05,no
site1/train/video2frame015,EndoVis 2017,site1,train,site1/video2,15,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0087036137,>=0.05,no
site1/train/video2frame016,EndoVis 2017,site1,train,site1/video2,16,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0164672844,>=0.05,no
site1/train/video2frame017,EndoVis 2017,site1,train,site1/video2,17,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0261657722,>=0.05,no
site1/train/video2frame018,EndoVis 2017,site1,train,site1/video2,18,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0239837654,>=0.05,no
site1/train/video2frame019,EndoVis 2017,site1,train,site1/video2,19,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0377410874,>=0.05,no
site1/train/video2frame020,EndoVis 2017,site1,train,site1/video2,20,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0338043198,>=0.05,no
site1/train/video2frame021,EndoVis 2017,site1,train,site1/video2,21,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0346801765,>=0.05,no
site1/train/video2frame022,EndoVis 2017,site1,train,site1/video2,22,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0134674069,>=0.05,no
site1/train/video2frame023,EndoVis 2017,site1,train,site1/video2,23,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0056365966,>=0.05,no
site1/train/video2frame024,EndoVis 2017,site1,train,site1/video2,24,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0041168211,>=0.05,no
site1/train/video2frame025,EndoVis 2017,site1,train,site1/video2,25,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0240112301,>=0.05,no
site1/train/video2frame026,EndoVis 2017,site1,train,site1/video2,26,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0681884736,>=0.05,yes
site1/train/video2frame027,EndoVis 2017,site1,train,site1/video2,27,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0974670425,>=0.05,yes
site1/train/video2frame028,EndoVis 2017,site1,train,site1/video2,28,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0698333755,>=0.05,yes
site1/train/video2frame029,EndoVis 2017,site1,train,site1/video2,29,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0650268570,>=0.05,yes
site1/train/video2frame030,EndoVis 2017,site1,train,site1/video2,30,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0753662139,>=0.05,yes
site1/train/video2frame031,EndoVis 2017,site1,train,site1/video2,31,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0447753891,>=0.05,no
site1/train/video2frame032,EndoVis 2017,site1,train,site1/video2,32,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0520935059,>=0.05,yes
site1/train/video2frame033,EndoVis 2017,site1,train,site1/video2,33,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0696075410,>=0.05,yes
site1/train/video2frame034,EndoVis 2017,site1,train,site1/video2,34,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0717803985,>=0.05,yes
site1/train/video2frame035,EndoVis 2017,site1,train,site1/video2,35,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0745178238,>=0.05,yes
site1/train/video2frame036,EndoVis 2017,site1,train,site1/video2,36,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0736236572,>=0.05,yes
site1/train/video2frame037,EndoVis 2017,site1,train,site1/video2,37,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0426177979,>=0.05,no
site1/train/video2frame038,EndoVis 2017,site1,train,site1/video2,38,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0174377449,>=0.05,no
site1/train/video2frame039,EndoVis 2017,site1,train,site1/video2,39,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0149444584,>=0.05,no
site1/train/video2frame040,EndoVis 2017,site1,train,site1/video2,40,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0315307602,>=0.05,no
site1/train/video2frame041,EndoVis 2017,site1,train,site1/video2,41,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0408843979,>=0.05,no
site1/train/video2frame042,EndoVis 2017,site1,train,site1/video2,42,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0636535659,>=0.05,yes
site1/train/video2frame043,EndoVis 2017,site1,train,site1/video2,43,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0844604522,>=0.05,yes
site1/train/video2frame044,EndoVis 2017,site1,train,site1/video2,44,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0823577866,>=0.05,yes
site1/train/video2frame045,EndoVis 2017,site1,train,site1/video2,45,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0743896514,>=0.05,yes
site1/train/video2frame046,EndoVis 2017,site1,train,site1/video2,46,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0685974136,>=0.05,yes
site1/train/video2frame047,EndoVis 2017,site1,train,site1/video2,47,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0666259751,>=0.05,yes
site1/train/video2frame048,EndoVis 2017,site1,train,site1/video2,48,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0517486557,>=0.05,yes
site1/train/video2frame049,EndoVis 2017,site1,train,site1/video2,49,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0258758552,>=0.05,no
site1/train/video2frame050,EndoVis 2017,site1,train,site1/video2,50,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0187713616,>=0.05,no
site1/train/video2frame051,EndoVis 2017,site1,train,site1/video2,51,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0353912339,>=0.05,no
site1/train/video2frame052,EndoVis 2017,site1,train,site1/video2,52,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0682220459,>=0.05,yes
site1/train/video2frame053,EndoVis 2017,site1,train,site1/video2,53,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1002441421,>=0.05,yes
site1/train/video2frame054,EndoVis 2017,site1,train,site1/video2,54,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0951171890,>=0.05,yes
site1/train/video2frame055,EndoVis 2017,site1,train,site1/video2,55,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0675964355,>=0.05,yes
site1/train/video2frame056,EndoVis 2017,site1,train,site1/video2,56,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0341247544,>=0.05,no
site1/train/video2frame057,EndoVis 2017,site1,train,site1/video2,57,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0440246575,>=0.05,no
site1/train/video2frame058,EndoVis 2017,site1,train,site1/video2,58,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0442047119,>=0.05,no
site1/train/video2frame059,EndoVis 2017,site1,train,site1/video2,59,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1368347108,>=0.05,yes
site1/train/video2frame060,EndoVis 2017,site1,train,site1/video2,60,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1931121796,>=0.05,yes
site1/train/video2frame061,EndoVis 2017,site1,train,site1/video2,61,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1802978516,>=0.05,yes
site1/train/video2frame062,EndoVis 2017,site1,train,site1/video2,62,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1625732481,>=0.05,yes
site1/train/video2frame063,EndoVis 2017,site1,train,site1/video2,63,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1358703673,>=0.05,yes
site1/train/video2frame064,EndoVis 2017,site1,train,site1/video2,64,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0903350860,>=0.05,yes
site1/train/video2frame065,EndoVis 2017,site1,train,site1/video2,65,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1245666519,>=0.05,yes
site1/train/video2frame066,EndoVis 2017,site1,train,site1/video2,66,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1438201964,>=0.05,yes
site1/train/video2frame067,EndoVis 2017,site1,train,site1/video2,67,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1341857910,>=0.05,yes
site1/train/video2frame068,EndoVis 2017,site1,train,site1/video2,68,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1217803955,>=0.05,yes
site1/train/video2frame069,EndoVis 2017,site1,train,site1/video2,69,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1150390655,>=0.05,yes
site1/train/video2frame070,EndoVis 2017,site1,train,site1/video2,70,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1043090820,>=0.05,yes
site1/train/video2frame071,EndoVis 2017,site1,train,site1/video2,71,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0643005371,>=0.05,yes
site1/train/video2frame072,EndoVis 2017,site1,train,site1/video2,72,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0610504150,>=0.05,yes
site1/train/video2frame073,EndoVis 2017,site1,train,site1/video2,73,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0577941909,>=0.05,yes
site1/train/video2frame074,EndoVis 2017,site1,train,site1/video2,74,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0532653816,>=0.05,yes
site1/train/video2frame075,EndoVis 2017,site1,train,site1/video2,75,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0543945320,>=0.05,yes
site1/train/video2frame076,EndoVis 2017,site1,train,site1/video2,76,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0634460449,>=0.05,yes
site1/train/video2frame077,EndoVis 2017,site1,train,site1/video2,77,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0632385239,>=0.05,yes
site1/train/video2frame078,EndoVis 2017,site1,train,site1/video2,78,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0701599121,>=0.05,yes
site1/train/video2frame079,EndoVis 2017,site1,train,site1/video2,79,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0935058594,>=0.05,yes
site1/train/video2frame080,EndoVis 2017,site1,train,site1/video2,80,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1077758819,>=0.05,yes
site1/train/video2frame081,EndoVis 2017,site1,train,site1/video2,81,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.1165100113,>=0.05,yes
site1/train/video2frame082,EndoVis 2017,site1,train,site1/video2,82,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0982940644,>=0.05,yes
site1/train/video2frame083,EndoVis 2017,site1,train,site1/video2,83,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0682800263,>=0.05,yes
site1/train/video2frame084,EndoVis 2017,site1,train,site1/video2,84,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0495971665,>=0.05,no
site1/train/video2frame085,EndoVis 2017,site1,train,site1/video2,85,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0643341094,>=0.05,yes
site1/train/video2frame086,EndoVis 2017,site1,train,site1/video2,86,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0803924575,>=0.05,yes
site1/train/video2frame087,EndoVis 2017,site1,train,site1/video2,87,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0403198227,>=0.05,no
site1/train/video2frame088,EndoVis 2017,site1,train,site1/video2,88,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0405120850,>=0.05,no
site1/train/video2frame089,EndoVis 2017,site1,train,site1/video2,89,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0390380844,>=0.05,no
site1/train/video2frame090,EndoVis 2017,site1,train,site1/video2,90,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0383728035,>=0.05,no
site1/train/video2frame091,EndoVis 2017,site1,train,site1/video2,91,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0389648452,>=0.05,no
site1/train/video2frame092,EndoVis 2017,site1,train,site1/video2,92,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0392883308,>=0.05,no
site1/train/video2frame093,EndoVis 2017,site1,train,site1/video2,93,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0383209214,>=0.05,no
site1/train/video2frame094,EndoVis 2017,site1,train,site1/video2,94,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0363098159,>=0.05,no
site1/train/video2frame095,EndoVis 2017,site1,train,site1/video2,95,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0368988030,>=0.05,no
site1/train/video2frame096,EndoVis 2017,site1,train,site1/video2,96,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0379730240,>=0.05,no
site1/train/video2frame097,EndoVis 2017,site1,train,site1/video2,97,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0403198227,>=0.05,no
site1/train/video2frame098,EndoVis 2017,site1,train,site1/video2,98,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0412719734,>=0.05,no
site1/train/video2frame099,EndoVis 2017,site1,train,site1/video2,99,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0418853760,>=0.05,no
site1/train/video2frame100,EndoVis 2017,site1,train,site1/video2,100,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0394042954,>=0.05,no
site1/train/video2frame101,EndoVis 2017,site1,train,site1/video2,101,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0398101807,>=0.05,no
site1/train/video2frame102,EndoVis 2017,site1,train,site1/video2,102,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0396148674,>=0.05,no
site1/train/video2frame103,EndoVis 2017,site1,train,site1/video2,103,q8_mask_center_5pct_v1,x=25%-75%; y=25%-75%,0.0405822769,>=0.05,no
